Exporter,Product,QTY.(KGS)
AURA EXPORTS,LATEX GLOVES,235667
AUREA BIOLABS P.LTD.,OLEORESINS OF SPICES,26292
AURO DESIGN P.LTD.,COTTON GOODS,4216
AURO IMPEX,MEDICAL PRODUCTS,16733
AUSTIN ALLOY CAST P.LTD.,VALVES,1435
AUTHENTIC HIMALAYAN VALLEY FOODS P.LD.,FOOD STUFFS,6210
AUTO DIECASTING CO.,SPARES,1061
AUTOFIT CAR INTERIORS P.LTD.,CAR SEAT COVER,332873
AUTOKAST LTD.,BRAKE DRUMS,6518
AUTOMAIX,AUTOMOBILES PARTS,187
AUTOTEX P.LTD.,TEXTILE MACHINERY,291063
AVA CHOLAYIL HEALTH CARE,IDIYAPPAM,296799
AVANI AGRO MILLS,RICE,78000
AVC EXPORTS,VEGETABLES,20000
AVER DYNAM ,AYURVEDIC PRODUCTS,266
AVI INDUSTURIES,SURGICAL GLOVES,16601
AVIRAM KNITTERS,COTTON GOODS,67214
AVIS APPARELS,COTTON GOODS,1735
AVISION SYTEMS P.LTD.,ELECTRONIC COMPONENTS,4000
AVITR FARMICA PVT LTD,LATEX GLOVES,15814
AVLA NETTOS EXPORTS,FROZEN YELLOW TUNA,2720672
AVM INTERNATIONAL,COTTON GOODS,28527
AVS TRADERS,FOOD STUFFS,31259
AVS VENTURES P.LTD.,SPICES,56000
AVT MCCORMICK INGREDIENTS LTD.,TURMERIC POWDER,12419210
AVT NATURAL PRODUCTS LTD.,TEA EXTRACT,3216365
AVYA APPARLES,COTTON GOODS,18884
AXIS EXPORTS,METAL PRODUCTS,336100
AYAMON INDIA POLYMERS,COTTON GOODS,8172
AYANGARAN APPARELS,COTTON GARMENTS,4558
AYANS INTERNATIONAL FOOD&CONFECTIONARIES TRADING,FOOD STUFFS,21000
AYAT TRADING COMPANY,COCONUTS,28500
AYAVI ENTERPRISES P.LTD.,BANANA CHIPS,5150
AYNGARAN APPARELS,COTTON GOODS,28464
AYPOLS POLYMERS P.LTD.,RUBBER PRODUCTS,58808
AYSHA HOSIERY FACTORY P. LTD.,COTTON GARMENTS,1516
AYURVEDA RHYNER INDIA P. LTD.,THAILAM,1202
AYURVIJAY AYURVEDIC CENTRE,AYURVEDIC PRODUCTS,792
AYUSH ENGINEERING WORKS,SPARES,15500
AYUSH JYOTHI  PANCHAKARMA EQUIPMENTS,AYURVEDICA TREATMENT EQUP.,1678
AYUSHJEEVA,DOORS,3230
AYVA APPARELS P.LTD.,COTTON GOODS,22413
AZAM EXPORTS,CURRY POWDER,22000
AZEEM TRADING,FOOD STUFFS,94539
AZIZ ENTERPRISES,COTTON GARMENTS,1742
AZLON ARTS,COTTON GOODS,46622
AZOAN TECHNOLOGIES INDIA LLP,ELECTRONIC COMPONENTS,420
B AND F TEXTILES,COTTON GARMENTS,22739
B.C. INTERNATIONAL,COTTON GOODS,7749
B.G.PACK,BANANA,2075573
B.K.S. TEXTILES PRIVATE LTD,COTTON GOODS,65602
B.M.FOODS,GREEN COFFEE,19200
B.M.GROUP,PEANUT CANDY,7071
B.N.T. CONNECTIONS,COTTON GOODS,5318
B.N.T. INNOVATIONS P. LTD.,COTTON GOODS,12332
B.P. EXPORTS,SILK SAREES,7632
B.P. INTERNATIONAL,COTTON GARMENTS,7834
B.R. PLASTICS,ELASTIC PRODUCTS,5004
B.R.ELASTIC,ELASTIC PRODUCTS,13480
B.S. EXPORTS,COTTON GOODS,4229
B.S.INTERNATIONAL,COTTON GOODS,2028
B.S.RUBBERS,RUBBER MATS,400656
B4 BRAIN LABS LLP,MEDICAL EQUIPMENTS,256
BAABTE SYSTEM,SPARES,6310
BAARGA DIE CASTING,VALVES,12450
BABA TRADERS,COCONUTS,24000
BABIN TECHNOLOGIES,SPARES,680
BABU COIR WORKS,RUBBER MATS,1314481
BABY MARINE EASTERN EXPORTS,FROZEN MARINE FOODS,50000
BABY MARINE INTERNATIONAL,FROZEN SHRIMPS,1422596
BABY MARINE SARASS,FROZEN SHRIMPS,100000
BACK BAY INDIA,COTTON GOODS,39582
BACKGIYAM ENGINEERING P.LTD.,SPARES,3700
BAFNA ENTERPRISES,TURMERIC,1138612
BAG MAX,PAPER BAGS,27167
BAGA CLOTHING,COTTON GOODS,441
BAGAVATHI GARMENTS,COTTON GARMENTS,6515
BAGAVATHI KNIT GARMENTS,COTTON GOODS,5526
BAGHMARI TEA COMPANY LTD.,TEA,254868
BAGIYAM ENGINEERING P. LTD.,AIR COMPRESSORS,4112
BAIZAN INTERNATIONAL,FOOD STUFFS,21560
BAKE TECH,AUTOMOBILES PARTS,440
BAKEMILL FOODS,FOOD STUFFS,84360
BAKERS AND FOOD PRODUCTS,FOOD STUFFS,29151
BAKERS PRODUCTS INDIA,FOOD STUFFS,33956
BAKGYAM ENGINEERING,SPARES,8319
BALA ENGINEERING SOLUTIONS,SPARES,1979
BALAJI AGRO,TEA,961491
BALAJI GARMENT,COTTON GOODS,41933
BALAJI IMPEX,COTTON GOODS,14152
BALAJI INDUSTRIES,INDUSTRIAL SAFETY MATERIALS,11969
BALAMURUGHAN REFRIGERATION ENGINEERS,REFRACTORY MATERIALS,800
BALAXI OVERSEAS P.LTD.,WELDING ELECTRODES,97000
BALIGA FISHNETS,NYLON FISHING NETS,9179
BAMS CONDIMENTS IMPEX (P) LTD.,RICE,563998
BANAN GLOBAL TRADING,FOOD STUFFS,82690
BANCO RUBBER,RUBBER MATS,36000
BAND F  TEXTILES,COTTON GOODS,41061
BANNARI AMAN SPNG.MILLS LTD.,COTTON YARN,241370
BANNARI AMMAN SUGARS LTD.,COTTON GOODS,3399
BARAKA OVERSEAS TRADERS,FROZEN MARINE FOODS,246320
BARAKATH GARMENTS(INDIA)P.LTD.,COTTON GOODS,7520
BARANI HYDRALICS  INDIA P.LTD.,VALVES,102977
BARATH ENGG. & TRADING CO.,SPARES,639
BARDHAMAN AGRO PRODUCTS,FOOD STUFFS,944
BASCO FOODS (INDIA )PVT. LTD ,RICE,41550
BASH-P INTERNATIONAL,SPARES,30329
BATHEL FURNITURE PALACE,FURNITURE,6740
BATHSHA MARINE EXPORTS,FROZEN YELLOW TUNA,658500
BAWA EXPORTS,FISH OIL,501300
BAWA FISH MEAL & OIL CO.,FISH OIL,10890878
BAY FILED FOOD INGRDIENTS P.LTD.,FLAVOURES,525
BBM TRAVEL RETAIL LTD.,WHISKY,302738
BE FATHIMA ENTERPRISES,CARDAMOM,317696
BEACON POWER SYSTEMS,BATTERIES,48000
BEAUTY SILKS,COTTON GARMENTS,1540
BECELLI GECO HYDRAULICS INDIA P.LTD.,MACHINERIES,103287
BEE APPARELS,COTTON GARMENTS,1211
BEECHA APPARELS,COTTON GOODS,16765
BEENA CASHEW CO.,CASHEW KERNELS,189876
BEENA COIR WORKS,COIR MATS,74518
BEENA FIBRE MILL,RUBBER MATS,272563
BEENA INDUSTRIES,PLATES,664
BEETAX ENTERPRISES,CLAMPS,4860
BEGUR TRADING COMPANY,COFFEE,18000
BELL EXIM P.LTD.,FROZEN MARINE FOODS,58878
BELL FOODS,FROZEN YELLOW TUNA,1186474
BENDABLE TECHNOLOGY SOLTIONS,SPARES,3713
BENMAC MACHINES,MACHINERIES,4665
BENNYS BIO COIR,COIR FIBER,92890
BENSAN IMPORT EXPORTS,FOOD STUFFS,22050
BENSO GARMENTS,COTTON GOODS,7385
BENSON & HEDGES,COTTON FABRICS,441
BERYL LZ GLOBAL P.LTD.,PLASTIC PRODUCTS,2738
BESCOAT,KAOLIN,45275
BESOIN TRENDZ,COTTON GARMENTS,6911
BEST CORPORATION LTD.,GENERAL CARGO,223957
BEST ENGINEERING SOLUTIONS,SPARES,353
BEST ENGINEERS PUMPS P.LTD.,PUMPS,37129
BEST EXPORTS,WEIGHING MACHINE WITH ACCS.,120764
BEST HOSIERY FACTORY,RICE,26000
BEST TECH CLOTHING P.LTD.,COTTON GOODS,77730
BEST TRADING COMPANY,SPARES,4786
BESTICH KNITS,COTTON GARMENTS,274
BESTIES INTERNATIONAL,RICE,104002
BETA HEALTH CARE PRODUCTS P.LTD.,SURGICAL GLOVES,500299
BETHANYA CASHEW COMPANY,CASHEW KERNELS,238921
BETHSAIDA CASHEW COMPANY,CASHEW KERNELS,189970
BFL EXPORT&MARKETING,FOOD STUFFS,72815
BGR ENTERPRISES,SURGICAL GLOVES,6497
BHABA EXPORTS,COTTON GOODS,7976
BHABHA ENGINEERING ENTERPRISES,SPARES,540
BHADRA INDUSTRIES,SPARES,10619
BHAIRAV KNITTING WORKS,COTTON GARMENTS,48333
BHANSALI & CO.,TEA,1350001
BHARAT FIRE FIGHTING P.LTD.,FIRE FIGHTING ACCESSORIES,208
BHARATH INTERNATIONAL EXPORTS,BANANA,43000
BHARATH MARKETING,RICE,48000
BHARATH PAPER CONVERSIONS,PAPER CONES,37040
BHARATH VAIDYASALA,AYURVEDIC PRODUCTS,6192
BHOG INDIA FOOD,FOOD STUFFS,6639
BHOOMI NATURAL PRODUCTS & EXPORTS ,OLEORESINS OF SPICES,41119
BHUVANESWARI TEX,COTTON GOODS,29444
BHUVANESWARY AYURVEDICS,AYURVEDIC PRODUCTS,360
BICELLI GECO HYDRAULICS INDIA P.LTD.,HYDRAULIC CYLINDERS,28416
BIG BAG INTERNATIONAL P. LTD.,P.P.WOVEN BAGS,5352503
BIG INDIA EXPORTS,FOOD STUFFS,12650
BIO SYS IMAGINE SOLUTONS,SCANNER,1360
BIO TREAT LAB,CHEMICALS,231564
BIOCARE COCO SUBSTRAITES,COIR FIBER,47933
BIOGREEN FOOD STUFF,TAPIOCA,3842529
BIOGROW SUBSTRATES INDIA,COIR PITH,998530
BIOINGREDIA NATURAL P.LTD.,SPICES,66127
BIORICH AGRO P.LTD.,COFFEE,19200
BIOTECH RENEWABLE ENERGY,BIOGAS PLANT,75
BIOTON P.LTD.,RICE,113000
BIOWIN AGRO RESEARCH,TURMERIC,207798
BIPIN EXPORTS,COTTON GOODS,4704
BIRLI KNITTERS,COTTON GOODS,94574
BISCO,ELECTRICAL ITEMS,600
BISMI CASHEW COMPANY,CASHEW KERNELS,300615
BISMI CASHEWS,CASHEW KERNELS,779860
BISMI EXPORTERS,RICE,396400
BISMI SPICES,PEPPER HUSK,15400
BISMI TRADING COMPANY,RICE POWDER,2254230
BIZCOVERY P.LTD.,COCONUTS,57300
BIZINBIZ TECHNOLOGIES P.LTD.,CHEMICALS,28000
BIZZARO UNIFORMS,COTTON GOODS,11627
BLACK BOX TRADERS,COCONUTS,28500
BLACK PEARL,MACHINERIES,566
BLACK TREE APPARELS,COTTON GARMENTS,11572
BLASTLINE  INDIA,VALVES,148588
BLEEKO IMPORTS AND EXPORTS P LTD,RICE,180217
BLOOMS ENGINEERING,SPARES,8248
BLOOMS ENTERPRISES,MACHINERIES,3058
BLOSSOM INNERS,COTTON GOODS,252
BLOSSOM TRADING,FOOD STUFFS,90740
BLUE 10 COIR,COIR PITH,53860
BLUE BELL DISTRIBUTORS,GALVANISED STEEL,7000
BLUE BELL KITCHEN EQUIPMENT,KITCHENWARE,14650
BLUE BIRD GARMENTS,COTTON GOODS,34049
BLUE BREEZE ENTERPRISE,COTTON GOODS,399210
BLUE CARD,COTTON GOODS,5315
BLUE CLOTHING,COTTON GOODS,75882
BLUE CREST FROZEN FOODS P LTD,FROZEN SHRIMPS,215675
BLUE FALCON,COIR PITH,215280
BLUE FLAMES,NOODLES,8256
BLUE HAWK TRADING LLP,GENERAL CARGO,1768
BLUE KNOT APPARELS,COTTON GARMENTS,518
BLUE LEAF TRADING COMPANY,RICE,223416
BLUE MOUNT RUBBERS,RUBBER MATS,123730
BLUE MOUNTAIN TEA & COMMODITIES P.LTD.,TEA,269136
BLUE SEA (INDIA) EXPORTS,FROZEN MARINE FOODS,378577
BLUE STRIPES APPARELS,COTTON GOODS,6651
BLUE WIN CLOTHING COMPANY,COTTON GOODS,5695
BLUECREST FROZEN FOODS P.LTD.,FROZEN MARINE FOODS,199783
BLUELINE FOODS,FISH OIL,3304870
BNS EXPORTS,ARECANUT,42700
BNY NATURALS,COCONUT OIL,1805
BODY LAND GARMENTS P.LTD.,COTTON GOODS,107845
BODYGEAR INTERNATIONAL(P)LTD.,PLUSH TOYS,910254
BOKAHOLA TEA CO PVT LTD,TEA,226160
BOMBAY BURMAH TRADING CORPN.,TEA,697675
BOS NATURAL FLAVORS P.LTD.,SPICES,628243
BOSE EXPORTS,COTTON GOODS,330521
BOSS WEAR EXPORTS,COTTON GOODS,8076
BOUE STRIPES APPARELS,COTTON GOODS,1658
BP INTERNATIONAL,COTTON GOODS,18483
BPL MEDICAL TECHNOLOGIES,SPARES,1042
BRADKEN INDIA P.LTD.,MILL INDUSTRIAL PRODUCTS,618371
BRAHMINS FOOD INDIA P.LTD.,RICE,1159317
BRAND MARK INC,PRINTED MATERIALS,26954
BRAVO FASHIONS,COTTON GOODS,3865
BREEZE TECH SOLUTIONS,SPARES,436
BRENDAN KEVIN LEWIS,ENGINE OIL,96000
BRENDOL LUBRICANTS,LUBRICATING OIL,291430
BRENTON INTERNATIONAL TRADING,SANITARY NAPKIN,3296
BRICK BY BRICK,FOOD STUFFS,250
BRIGHT ENGINEERING COMPANY,SPARES,73586
BRIGHT FOUNDRIES,PUMPS,2595
BRIGHT TYRE MOULDS&ENGINEERINGS WORKS,TYRE RETREADING MACHINE,9850
BRIGHTECH INTERIORS&EXTERIORS,INTERIOR ITEMS,51835
BRIGHTFLEXI INTERNATIONAL P.LTD.,P.P.WOVEN BAGS,212470
BRIJITH S,COCONUTS,28660
BRISKELY EXPORTS,COTTON GOODS,900
BROCADE INDIA PLYTEX LTD.,POLYPROPYLENE MATS,870143
BROS INDIA GROUP,COIR MATS,325570
BROTHERS COIR MILLS,JUTE MATTING,3270533
BSR A EXIM,COTTON GOODS,10503
BTI COPPERMATICS INDIA P.LTD.,HEATER,17981
BUCKLER INDIA LTD.,PAINTS,1650
BUHRANI ENGINEERING MART,VALVES,44
BUILDART BUILDERS,BUILDING MATERIALS,240
BUILDMET FIBRE P.LTD.,PACKING BOXES,169575
BULK LINER LOGISTICS,FLEXI TANK,143739
BULL MACHINES P. LTD,MACHINERIES,386464
BULLET EXPORTS,AUTOMOBILES PARTS,2860
BUSINESS DNA INDIA PVT LTD.,COMPUTER PARTS,167
BUSTHAN AL WATHANIYA,FROZEN MARINE FOODS,201081
BVK EXPORTS,COTTON GOODS,7351
BY 2 FASION,COTTON GOODS,27176
BYRD FOOD INERNATIONAL LLP,FOOD STUFFS,63220
C.C.APPARELS,COTTON GOODS,617
C.G.CARBON INDIA P.LTD.,ACTIVATED CARBON,1380595
C.JACOB & CO.,ROSEWOOD PRODUCTS,11500
C.R.I.PUMPS P.LTD.,PUMPS,307798
C.S.ENTERPRISES,COCONUTS,28800
CADILLAC AUTOMATION&CONTROLS,COTTON GARMENTS,2825
CALEX MARINE&INDUSTRIAL,STEEL PRODUCTS,3151
CALIX  IMPEX ,RICE,48120
CALIX COCO PRODUCTS,RICE,486662
CALIX IMPEX,RICE,1748111
CALLISTO GARMENTS,COTTON GOODS,77683
CALMET ENGINEERING,PUMPS,26888
CAMELLIA FREZCO,RUBBER PRODUCTS,13780
CAMEO EXPORTS AND IMPORTS,COTTON GOODS,3500
CAMEO GARMENTS INDIA P.LTD.,COTTON GOODS,4826
CAMY EXPORTS P.LTD.,COTTON GOODS,8872
CANDOUR TEXPORT,COTTON GOODS,36466
CANDY GARMENTS,COTTON GOODS,3061
CANNAN MARINE PRODUCTS,FROZEN SHRIMPS,167475
CANNANORE HANDLOOM EXPORTS,CUSHION COVERS,347977
CANNING INDS. COCHIN LTD.,FROZEN MARINE FOODS,24000
CANTY GARMENTS,COTTON GOODS,108441
CAP SEAFOODS P.LTD.,FROZEN SHRIMPS,993316
CAPITAL EXPORTS,HUKA PIPES,7390
CAPITEVO TRADING LLP,GENERAL CARGO,1725
CAPITHAN EXPORTING CO.,FROZEN YELLOW TUNA,2873993
CARBORUNDUM UNIVERSAL LTD.,SILICONE COMPOUND,5625474
CAREON HEALTH CARE SOLUTION P.LTD.,SURGICAL GOWN WITH TOWEL,81163
CARGOCARE INTERNATIONAL,AYURVEDIC PRODUCTS,150
CARLOO TEX P. LTD,COTTON GOODS,10857
CARLOO TEXTILE,COTTON GOODS,103930
CARLTON OVERSEAS PVT LTD,COTTON GOODS,1640
CARNET BOOKS P..LTD.,BOOKS,155442
CARRIS PIPES,PIPE FITTINGS,3800
CAST TECH P. LTD.,VALVES,1086689
CASTEL ART MUSEIUM,HANDICRAFTS,94
CASTLEGATE INDUSTRIAL,VALVES,2942
CASUAL CLOTHING COMPANY,COTTON GOODS,14518
CATCHER OVERSEAS,COTTON BAGS,5852
CATER WORLD,BAGS,4437
CATHY CASTING CO,VALVES,3389
CATLYST CHEMICAL INDUSTRIES,CHEMICALS,16000
CAUVERY COCO PEAT P.LTD.,COIR PITH,160180
CAZORA SEATING SYSTEMS,CHAIRS,34436
CBE ALLOYS,VALVES,8345
CCZ INTERNATIONAL,COTTON GOODS,2193
CEAKAY INDUSTRIES,RUBBER MATS,2138720
CENTRAL COIR MILLS,COIR MATS,14622
CENTRE MAX,COTTON GOODS,2607
CENTRO TEX,COTTON GARMENTS,5654
CENTROID POLYMER TECHNOLOGIES P.LTD.,TAPE,2667
CENTY KNITTING CO.,COTTON GARMENTS,2538
CEYENAR CHEMICALS P.LTD.,CHEMICALS,43000
CFC CASHEW,CASHEW KERNELS,210000
"CGS GARM,ENTS",COTTON GOODS,258
"CHACKOS PLYWOOD MILLS(P)LTD.,",PLYWOOD,2946320
CHAITANYA IMPEX,RICE,74280
CHAITHANYA HERBALS,HERBAL MINERAL PRODUCTS,8815
CHAIZUP BEVERAGES LLP,TEA,181008
CHALAT INTERNATIONAL,PLYWOOD,18684
CHAMAKKAT HERBAL PRODUCT,MURIVENNA,514
CHANDANA AYURVEDIC,AYURVEDIC PRODUCTS,15730
CHANDRA CASHEW FACTORY,CASHEW KERNELS,90000
CHANDRA CASHEW IMPORTS&EXPORTS,CASHEW KERNELS,47250
CHANGAMPALLY AYURVEDA VAIDYASALA,HOUSEHOLD ARTICLES,1301
CHANGAMPALLY VAIDYA BHAVAN,AYURVEDIC PRODUCTS,970
CHARANKATTU COIR MFG.CO.P.LTD.,JUTE RUGS,656219
CHARLY FISHERIES,FROZEN YELLOW TUNA,2202798
CHASS ENGINEERING,SPARES,2520
CHELLAM EXPORTS,COCONUTS,114200
CHELSEA CLOTHING,COTTON GOODS,13965
CHEMIE CORP PLYMER SOLUTION P.LTD.,TYRE RETREADING MATERIALS,537
CHERAN FABRICS,COTTON GOODS,96178
CHEREN KNIT WEARS,COTTON GARMENTS,7873
CHERISH KNITS,COTTON GOODS,84347
CHERISONS RUBBER PRODUCTS,RUBBER MATS,24735
CHERON METAL ENTERPRISES,SPARES,2965
CHERUKATTU INDUSTRIES,FROZEN SHRIMPS,556020
CHERUKUTTY SONS,COVER CROP SEEDS,46697
CHERUSSERIKALAM GROUP,RUBBER MATS,1834013
CHERY ENGINEERING SERVICES,SPARES,1491
CHIKOFF TRADING P. LTD,COFFEE,106090
CHILTON REFREGERATION,SPARES,4663
CHINKU SWEETS,SWEETS,53720
CHIPPY EXPORTS,COTTON GOODS,5230
CHIRACKAL AGRO MILLS,RICE,957450
CHIRACKAL FOOD PRODUCTS,RICE,173000
CHIRACKAL MODERN RICE MILL,RICE,256403
CHITOOR AGRO PARK,RICE,50000
CHITTOOR AGRO PACK,MOP,1390783
CHLORIS ENTERPRISES (I) PVT LTD,ENGINEERING GOODS,21464
CHOICE,COCONUTS,85000
CHOICE CASHEW INDUSTRIES,CASHEW KERNELS,75876
CHOICE PLUS,BANGLES,659
CHOICE TRADING CORPN. LTD.,MEAL KIT,4486009
CHOLA KNIT WEARS,COTTON GOODS,5068
CHOPPENS TRADING P.;TD.,COTTON GOODS,8314
CHRIS COTTON,COTTON GOODS,162941
CHRIS JOHNSONS P.LTD.,HANDICRAFTS,699
CHRISTY APPARELS,COTTON GOODS,3200
CHRISTY FABRIC P.LTD.,COTTON GOODS,1786
CIMAT INTERNATIONAL,MACHINERIES,114478
CIRCOR FLOW TECHNOLOGIES,SPARES,1259
CISHAN INTERNATIONAL,RICE,22000
CITY TARPOULINS,TARPULINS,565
CITY TOOLS,SPARES,2500
CITYLIFE OVERSEAS P.LTD.,COTTON GARMENTS,8173
CIVILIZ TRADING,TAPIOCA CHIPS,21386
CK HOSEIREIS,PLASTIC PRODUCTS,104393
CKS PRODUCTS,SYRUP,13416
CLACOM INDIA P.LTD.,FILTER ELEMENT,2792
CLADIS P.LTD.,COIR PITH,26000
CLAIRON FILTERS,FILTER ELEMENT,90882
CLARION INDIA,MACHINERIES,6044
CLASSIC APPARELS (P) LTD.,COTTON GOODS,9142
CLASSIC COIR FACTORY,RUBBER MATS,1759857
CLASSIC CONCEPTS HOME INDIA P.LTD.,JUTE RUGS,42267
CLASSIC ENTERPRISES,COPPER ARTICLES,24000
CLASSIC EXPORTS,FURNITURE,615
CLASSIC HOME FURNISHING P. LTD.,JUTE RUGS,217969
CLASSIC INDUSTRIES&EXPORTS LTD.,RUBBER MATS,20000
CLASSIC PAINTS,PAINTS,9481
CLASSIC SPICES P.LTD.,SPICES,89722
CLIFTON EXPORT,COTTON GOODS,146473
CLIMATE NATURAL SPICES,SPICES,115679
CLOTHES R US EXPORTS,COTTON GOODS,435
CLOVER CLOTHING,COTTON GOODS,56572
CMA TRADES,TAPIOCA,20000
CMG EXIM INDIA,ALUMINIUM PRODUCTS,1380
CML BIOTECH P.LTD.,BLOOD BAG,200474
COASTAL CATCH LLP,FOOD STUFFS,34847
COASTAL SHIP MANAGEMENT SERVICES P. LTD.,PLYWOOD,83470
COCHIN CHEMICALS & RUBBER PRODUCTS,RUBBER CHEMICALS,94874
COCHIN CHITIN COMPANY,CHITIN,330872
COCHIN COSMOS FOODS LTD.,FROZEN MARINE FOODS,75000
COCHIN EXPORTS,AUTOMOBILES PARTS,9218
"COCHIN FOOD TECH P. LTD,",MACHINERIES,26881
COCHIN FROZEN FOOD EXPORTS P. LTD.,FROZEN YELLOW TUNA,49492
COCHIN MINERALS AND RUTILE LTD.,SYNTHETIC RUTILE,32178282
COCHIN PLYWOOD,PLYWOOD,90887
COCHIN RUBBER INDUSTRIES,TYRE RETREADING MATERIALS,22502
COCHIN RUBBERS,TYRE RETREADING MATERIALS,98608
COCK HEN,FOOD STUFFS,6653
COCO  FIBRE TEX,RUBBERISED COIR MATS,5084111
COCO FABRICS,RUBBER MATS,228678
COCO FLOORING,COIR YARN,7750
COCO GROVE,COIR PITH,863870
COCO LEAF INDIA TRADING&EXPORTS,COCONUTS,28500
COCO PLANETE,COIR PITH,975
COCO RUB,RUBBER MATS,15882
COCO WORLD,COIR MATS,2655
COCO-LATEX EXPORTS,RUBBERISED COIR SHEETS,283957
COCOFRESH EXPORTING AND IMPORT,COCONUTS,85500
COCOMATS INTERNATIONAL,RUBBER MATS,656568
COCONUT FACTORY,COCONUT FLAKES,2200
COCONUT PRODUCT IMPEX,COIR PITH,42500
COGENT AUTOMATION P.LTD.,AUTOMOBILES PARTS,1185
COGENT EXPORTS,RUBBER MATS,198412
COIMBATORE COTS & COATINGS LTD.,COTTON GOODS,1602
COIMBATORE COTTON CONCEPTS&DESIGNS P.LTD.,COTTON GOODS,11256
COIMBATORE POTTERIES & REFRACTORIES,REFRACTORY MATERIALS,137480
COIMBATORE SUPER ALLOYS P.LTD.,VALVES,8470
COIR FLEX,RUBBER MATS,787539
COIR FLOOR FURNISHING CO.,RUBBER MATS,6158
COIR HOME,COIR MATS,128557
COIR MATES INDIA,COIR MATS,116995
COIR NEST P.LTD.,COIR MATS,24205
COIR REX,PVC TUFTED COIR MATS,247450
COIR TUFT INTERNATIONAL P.LTD.,COIR MATS,11661
COIR YARN TEX,JUTE BAGS,733740
COLOMBUS TRADING COMPANY,COTTON GARMENTS,822
COLONIAL FUSHIONS,COTTON GOODS,253
COLONIAL LUMBERS LLP,WOOD PRODUCTS,68150
COLOUR LINE PROCESS,COTTON GOODS,40540
COLOUR TOUCH,PLASTIC COVERS,3280
COMET EXPORTS,RUBBER MATS,217167
COMFORT POLYFOAM TECH LLP,MACHINERIES,15961
CONCEPT CLOTHING TEXTILES,COTTON GOODS,10797
CONCEPT WEAVES,DOOR MATS,6820
CONDOUR TEX,COTTON GOODS,33339
CONFAIR TRADING,SONA PAPADI,5222
CONFIR TRADING,FOOD STUFFS,6596
CONNOISSEUR FASHIONS,COTTON GOODS,2318
CONSOLIDATED TEA CORPORATION,TEA,278836
CONSOLIDATED WOOD INDUSTRIES,RUBBER MATS,209002
CONTINENTAL EXPORTS EMPIRE ,PINEAPPLE,7504
COOTEX EXPORTS,COTTON GARMENTS,2132
CORAL EXPORTS,FROZEN YELLOW TUNA,1760963
CORAL KNITWEAR,COTTON GOODS,5403
CORNER FARM FOODS P. LTD.,FOOD STUFFS,6970
COSIMO INTERNATIONAL,COTTON GOODS,102622
COSMIK INDUSTRY,PUMPS,12430
COSMO CHEMISTRY INDIA,CHEMICALS,108720
COSMOS SPORTS WORLD LLP.,SPORTS ARTICLES,574
COSSMO TEX,COTTON GARMENTS,1728
COSY EXPORTS P. LTD.,COCONUTS,27500
COTHAS COFFEE CO.,COFFEE,1427
COTMAN TEX,FOOD STUFFS,59081
COTONEX,COTTON GARMENTS,502
COTTAGE ARTS EMPORIUM,HANDICRAFTS,469
COTTON BLOSSOM,COTTON GOODS,362245
COTTON BUDS INC.,COTTON GOODS,118864
COTTON FAB CREATIONS P.LTD.,COTTON GOODS,30192
COTTON PARK CLOTHINGS,COTTON GOODS,1579
COTTON WOOD,COTTON GOODS,35976
COTTON WORLD DIRECT EXPORTS P.LTD.,COTTON GOODS,105
COTTON WORLD EXPORTS & IMPORTS,COTTON GOODS,687
COTTONY FASHION,COTTON GOODS,3939
COVAI ECO SOLUTIONS P.LTD.,WATER TREATMENT MACHINERIES,443240
COZY KNITS,COTTON GOODS,822
CPS TEXTILES P. LTD.,COTTON GOODS,12732
CRAFT CREATION,COTTON GOODS,1301
CRAFT INDIA FOOTWEAR CALICUT,CHAPPALS,12439
CRAFT INDIA INC.,PUMPS,4526
CRAFT PAIR E-TRADE SERVICES LLP,HANDICRAFTS,15771
CRAFTERS,HANDICRAFTS,31814
CRAFTS,COTTON GARMENTS,1205
CRAFTS-FROM ENTERPRISES,COTTON GARMENTS,2158
CRAFTSMAN AUTOMATION P. LTD.,DIESEL ENGINE,120812
CRAIGMORE PLANTATIONS (INDIA) LTD.,TEA,339343
CRAMBOLA FASHION,COTTON GARMENTS,9274
CREATE KNIT FASHIONS,COTTON GARMENTS,10758
CREATIVE EXPORTS,COTTON GOODS,21521
CREATIVE GARMENTS P. LTD.,COTTON GOODS,806
CRESCENT INTERNATIONAL TYRE TREADS,TYRE RETREADING MATERIALS,15000
CRESCENT PLYWOOD,PLYWOOD,15200
CRESST CREATIONS,COTTON GOODS,45154
CRISP INC.,COTTON GOODS,82351
CROPSY EXPORTS P.LTD.,COCONUTS,27430
CROSSINGS INTERNATIONAL DISTRIBUTION,CIGARETTES,1143
CROWN FASHIONS,COTTON GOODS,13
CROWN TIMBERS,WOOD PRODUCTS,44418
CRP FASHIONS,COTTON GOODS,4214
CRUSHER AND MINING,MACHINERIES,13738
CRUST N CRUMB FOODINGRE P.LTD.,BAKING POWDER,864689
CRYSTALTEA (INDIA) P.LTD.,TEA,1017638
CUBES INTERNATIONAL,COCONUTS,28590
CUBEVO INTERNATIONAL TRADING P.LTD.,COCONUTS,428930
CYAN INTERNATIONL,TAPIOCA,543696
CYBELE HERBAL LABORATORIES P. LTD.,HERBAL MINERAL PRODUCTS,690
